web-scraper-order,web-scraper-start-url,Url,Url-href,Nama,Usaha Utama,Produk Utama,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset,Penjualan Rata-Rata per Tahun,Proyeksi Pertumbuhan Penjualan (/tahun),Kebutuhan Pembiayaan Kredit,Nilai Aset yang dapat menjadi jaminan kredit,Jumlah Dokumen Persyaratan Kredit
"1622320990-5670","https://www.bi.go.id/bisaid","Es Kelapa Muda Telaga Sari","https://www.bi.go.id/bisaid/bisaid/Detail?pm=od+j6uqQoIwNps2XkDClsQ==&mp=fOhzApotY5QnAtxxXvjAfA==","Es Kelapa Muda Telaga Sari","Usaha Utama  : Warung Minum","Produk Utama : Es Kelapa","R. E. Martadinata RT/RW  37/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 18,00 Juta","Rp. 144,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 14,00 Juta","5"
"1622320811-5621","https://www.bi.go.id/bisaid","Pentol Doa Istri Barokah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=lVNWLdoRBSqZynjZDGA93g==&mp=fOhzApotY5QnAtxxXvjAfA==","Pentol Doa Istri Barokah","Usaha Utama  : Pentolan","Produk Utama : Pentolan","Snaken RT/RW  2/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 5,70 Juta","Rp. 288,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 10,00 Juta","5"
"1622320039-5416","https://www.bi.go.id/bisaid","Es Campur Cirebon","https://www.bi.go.id/bisaid/bisaid/Detail?pm=H02kpG58RYTGGNx/gMKmMQ==&mp=xI6rAeQkygTAn3Z625IGLg==","Es Campur Cirebon","Usaha Utama  : Minuman","Produk Utama : Es Campur","Gajah Mada RT/RW  7/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BATANG HARI Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 13,80 Juta","Rp. 46,80 Juta","- %/Tahun","Rp. 10,00 Juta","Rp. 25,00 Juta","4"
"1622320578-5560","https://www.bi.go.id/bisaid","Warteg Asrofil","https://www.bi.go.id/bisaid/bisaid/Detail?pm=NOs2EsF9+jWxptoozhEcvA==&mp=Bjv3m4lcInn46OWc4jy6kQ==","Warteg Asrofil","Usaha Utama  : Warung Makanan","Produk Utama : Nasi, Lauk Pauk, Sayur Mayur, Dll","Kemanggisan Hilir XI RT/RW  16/08 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA BARAT Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 18,50 Juta","Rp. 258,77 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 10,00 Juta","4"
"1622320765-5612","https://www.bi.go.id/bisaid","Soto Kuin Idah","https://www.bi.go.id/bisaid/bisaid/Detail?pm=MKc88apMK6RDiRqfDRFWXg==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Soto Kuin Idah","Usaha Utama  : Pembutan Soto","Produk Utama : Soto","Kuin Utara RT/RW  09/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 32,05 Juta","Rp. 95,00 Juta","10 %/Tahun","Rp. 1,00 Juta","Rp. 7,00 Juta","4"
"1622320554-5552","https://www.bi.go.id/bisaid","Toko Jerry","https://www.bi.go.id/bisaid/bisaid/Detail?pm=BRcnwQVJqFeQlxbl7MdUNA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Toko Jerry","Usaha Utama  : Rumah Makan","Produk Utama : Makanan & Minuman Ringan","H. Hasan Basry No. 1A RT/RW  12/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANJARMASIN Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 43,00 Juta","Rp. 750,00 Juta","50 %/Tahun","Rp. 8,00 Juta","Rp. 12,00 Juta","4"
"1622320805-5619","https://www.bi.go.id/bisaid","Pentol Laras","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Tp3IFlCpO6rf1SbK53lmuw==&mp=fOhzApotY5QnAtxxXvjAfA==","Pentol Laras","Usaha Utama  : Pentol","Produk Utama : Pentol","Pasar Snaken RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 3,20 Juta","Rp. 72,00 Juta","10 %/Tahun","Rp. 5,00 Juta","Rp. 7,00 Juta","4"
"1622320081-5429","https://www.bi.go.id/bisaid","Warung Gado-Gado Ibu Siti Kebumen","https://www.bi.go.id/bisaid/bisaid/Detail?pm=mBn51x1k9Ud6a7wu6ecYXg==&mp=xI6rAeQkygTAn3Z625IGLg==","Warung Gado-Gado Ibu Siti Kebumen","Usaha Utama  : Warung  Gado-Gado","Produk Utama : Gado-Gado","Jl. Jendral Sudirman RT/RW  03/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 22,50 Juta","Rp. 50,00 Juta","- %/Tahun","Rp. 9,00 Juta","Rp. 20,00 Juta","3"
"1622320227-5477","https://www.bi.go.id/bisaid","Warung Kopi & Indomie WB 1","https://www.bi.go.id/bisaid/bisaid/Detail?pm=QT4rNJ10vSN7id5SXc7gDQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Warung Kopi & Indomie WB 1","Usaha Utama  : Dagang makanan dan minuman","Produk Utama : Kopi & Indomie","Raya Pondok Kelapa komp Rukan Pondok Kelapa RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 61,50 Juta","Rp. 22,50 Juta","10 %/Tahun","Rp. 0,00 Juta","Rp. 7,00 Juta","5"
"1622320620-5574","https://www.bi.go.id/bisaid","Pemuda Jaya","https://www.bi.go.id/bisaid/bisaid/Detail?pm=CaxlnBr+dEGO74D5e4RuAQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Pemuda Jaya","Usaha Utama  : Rumah Makan Padang","Produk Utama : Masakan Padang","A Yani Cempaka Putih  RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   95,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   5,00 %","Sedang","Rp. 12,66 Juta","Rp. 19,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 7,00 Juta","5"
"1622320466-5528","https://www.bi.go.id/bisaid","Kios Akhmad","https://www.bi.go.id/bisaid/bisaid/Detail?pm=nTIZPH3eVCcn5mNgLtGNYQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Akhmad","Usaha Utama  : Rumah Makan","Produk Utama : Makanan, Minuman Dan Rokok","A. Yani Km.7.4 No.31 RT/RW  16/02 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 14,00 Juta","Rp. 12,00 Juta","20 %/Tahun","Rp. 10,00 Juta","Rp. 0,00 Juta","3"
"1622320121-5442","https://www.bi.go.id/bisaid","Bakso Taman Lembayung","https://www.bi.go.id/bisaid/bisaid/Detail?pm=nvrHis0KG4lqhNs5SPRMZQ==&mp=5JdvraNzQnzSzI+hC9alEQ==","Bakso Taman Lembayung","Usaha Utama  : Makanan Bakso","Produk Utama : Makanan Bakso","Yos Sudarso Gang Palopo RT/RW  14/ 

                                        Kelurahan JONE Kecamatan TANAH GROGOT Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 5,00 Juta","Rp. 4,00 Juta","- %/Tahun","Rp. 9,50 Juta","Rp. 2,00 Juta","4"
"1622320298-5500","https://www.bi.go.id/bisaid","Kios Sumber Rezeki","https://www.bi.go.id/bisaid/bisaid/Detail?pm=0c+RuVmTCl3bRdVC0UxBmA==&mp=LhrIHvxx5uWPOvZTrS6CKw==","Kios Sumber Rezeki","Usaha Utama  : Rumah Makan","Produk Utama : Makanan & Minuman Ringan","Ahmad Yani km. 10 RT/RW  40545 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJAR Provinsi KALIMANTAN SELATAN 

                                        Telp : - Fax : -","Perorangan","3","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 16,25 Juta","Rp. 12,00 Juta","50 %/Tahun","Rp. 10,00 Juta","Rp. 138,00 Juta","5"
"1622320150-5451","https://www.bi.go.id/bisaid","Hisana Fried Chicken","https://www.bi.go.id/bisaid/bisaid/Detail?pm=Cu4UG9WplokXuVFHRnbdBA==&mp=5JdvraNzQnzSzI+hC9alEQ==","Hisana Fried Chicken","Usaha Utama  : Ayam Goreng","Produk Utama : Ayam Goreng","Prapatan No. 26 RT/RW  14/04 

                                        Kelurahan PRAPATAN Kecamatan BALIKPAPAN KOTA Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail dan Distributor","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Tinggi","Rp. 3,35 Juta","Rp. 120,00 Juta","- %/Tahun","Rp. 8,00 Juta","Rp. 20,00 Juta","7"
"1622320696-5594","https://www.bi.go.id/bisaid","Warung Makan Sederhana","https://www.bi.go.id/bisaid/bisaid/Detail?pm=UBPQEWNi4KpE4UfNImD51g==&mp=JHuIBacQ7Iz+a8xx8lclUA==","Warung Makan Sederhana","Usaha Utama  : Jual Nasi Uduk","Produk Utama : Nasi Uduk","Mulyojati RT/RW  14/09 

                                        Kelurahan - Kecamatan - Kabupaten KOTA METRO Provinsi LAMPUNG 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   30,00 %","Sedang","Rp. 86,00 Juta","Rp. 28,00 Juta","15 %/Tahun","Rp. 8,00 Juta","Rp. 50,00 Juta","3"
"1622320587-5563","https://www.bi.go.id/bisaid","RM Berkah Jaya","https://www.bi.go.id/bisaid/bisaid/Detail?pm=NnfszpjrV/hOOB1thFNn1g==&mp=LhrIHvxx5uWPOvZTrS6CKw==","RM Berkah Jaya","Usaha Utama  : Rumah Makan Tegal","Produk Utama : Nasi Rames","Pahlawan Revolusi RT/RW  004/01 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Rendah","Rp. 73,70 Juta","Rp. 23,50 Juta","5 %/Tahun","Rp. 10,00 Juta","Rp. 7,00 Juta","4"
"1622320096-5434","https://www.bi.go.id/bisaid","Warung Kopi","https://www.bi.go.id/bisaid/bisaid/Detail?pm=iWLwM/luhLWLfTakyNf9bA==&mp=xI6rAeQkygTAn3Z625IGLg==","Warung Kopi","Usaha Utama  : Warung Kopi","Produk Utama : Lontong Pecel, Kopi ,Dll","Lintas Sumatera Km 13 RT/RW  01/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 12,00 Juta","Rp. 85,00 Juta","- %/Tahun","Rp. 9,00 Juta","Rp. 40,00 Juta","4"
"1622320782-5616","https://www.bi.go.id/bisaid","USAHA MIE PANGSIT","https://www.bi.go.id/bisaid/bisaid/Detail?pm=u18iOVG/hKgvB6Zqq8ZQOA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==","USAHA MIE PANGSIT","Usaha Utama  : MIE PANGSIT","Produk Utama : MIE PANGSIT","B.ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TIMUR Provinsi ACEH 

                                        Telp : 87747607237 Fax : -","Perorangan","4","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Sedang","Rp. 9,00 Juta","Rp. 456,00 Juta","30 %/Tahun","Rp. 10,00 Juta","Rp. 13,00 Juta","5"
"1622320061-5423","https://www.bi.go.id/bisaid","Rumah Makan Etam","https://www.bi.go.id/bisaid/bisaid/Detail?pm=QPdHVdf5MSIyiv2lHhyoFw==&mp=5JdvraNzQnzSzI+hC9alEQ==","Rumah Makan Etam","Usaha Utama  : Ikan Bakar","Produk Utama : Ikan Bakar","Provinsi Km 20 RT/RW  11/ 

                                        Kelurahan - Kecamatan PENAJAM Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","6","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Tinggi","Rp. 46,50 Juta","Rp. 810,00 Juta","- %/Tahun","Rp. 4,50 Juta","Rp. 50,00 Juta","1"
"1622320910-5644","https://www.bi.go.id/bisaid","Sop Buah Kurnia","https://www.bi.go.id/bisaid/bisaid/Detail?pm=ZMxvDk7Wg5WiI7Q8vOeZBg==&mp=fOhzApotY5QnAtxxXvjAfA==","Sop Buah Kurnia","Usaha Utama  : Warung Minum","Produk Utama : Sop Buah","Soekarno Hatta KM.1 No.22 RT/RW  53/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -","Perorangan","1","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Tinggi","Rp. 20,00 Juta","Rp. 180,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 400,00 Juta","5"
"1622320942-5654","https://www.bi.go.id/bisaid","Rm. Mbah Broto","https://www.bi.go.id/bisaid/bisaid/Detail?pm=65vmG75icI2FXQdLv6R1tQ==&mp=fOhzApotY5QnAtxxXvjAfA==","Rm. Mbah Broto","Usaha Utama  : Rumah Makan","Produk Utama : Nasi Goreng","Marsma R Iswahyudi No.37 RT/RW  53/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : 0542-7065644 Fax : -","Perorangan","4","Retail","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %","Sedang","Rp. 61,00 Juta","Rp. 54,00 Juta","10 %/Tahun","Rp. 10,00 Juta","Rp. 16,00 Juta","5"
"1622320523-5544","https://www.bi.go.id/bisaid","RM Chicken Katsu","https://www.bi.go.id/bisaid/bisaid/Detail?pm=hrE/Zu91qBQA3RJjB97DXg==&mp=LhrIHvxx5uWPOvZTrS6CKw==","RM Chicken Katsu","Usaha Utama  : Dagang makanan dan minuman","Produk Utama : Chicken Katsu","Achmad Yani RT/RW  - 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAKARTA TIMUR Provinsi DKI JAKARTA 

                                        Telp : - Fax : -","Perorangan","2","Retail","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   85,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   15,00 %","Sedang","Rp. 31,70 Juta","Rp. 25,00 Juta","20 %/Tahun","Rp. 7,50 Juta","Rp. 0,00 Juta","4"
