URL,Nama,Kategori,Usaha Utama,Produk Utama,Provinsi,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=m9D6IpJklt5F7+UJyCZbbw==&mp=5JdvraNzQnzSzI+hC9alEQ==,Panca Lautan Cell,Keuangan Dan Asuransi,True Money,Pembayaran,Bali,"Pandan Arum No. 41 RT/RW  25/ 

                                        Kelurahan MARGA SARI Kecamatan BALIKPAPAN BARAT Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Rendah,90.90,178.00,0,7.00,350.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=g4LBTZW2somDV0tTabdWLQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Arys Course,Pendidikan,Pengajar,Jasa,Bali,"Prapatan 12 RT/RW  26/ 

                                        Kelurahan TELAGA SARI Kecamatan BALIKPAPAN KOTA Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,2085.00,1620.00,0,5.00,100.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=jVOmpA5rA26w5FOl2mmH7A==&mp=xI6rAeQkygTAn3Z625IGLg==,Les Privat,Pendidikan,Les Privat,Les Privat,Kalimantan timur,"Tanjung Jumlay Saloloang RT/RW  05/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %",Rendah,15.00,21.60,0,10.00,20.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=wgcQR+2xxI76/MpVh9pyfA==&mp=xI6rAeQkygTAn3Z625IGLg==,Laundri Marya,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Jasa Laundry,Jasa Laundry,Bali,"Jl Melati Pasar Sepinggan RT/RW  2/5/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %",Sedang,50.55,54.00,0,10.00,14.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=+VlF8Ad4Ib65JqrI2UWEgw==&mp=xI6rAeQkygTAn3Z625IGLg==,Penjahit Baju Wanita Yusmawati,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Menjahit Pakaian,Baju Hasil Jahitan,Jambi,"Mayjend Sutoyo RT/RW  09/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAMBI Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,101.40,72.00,0,0.00,100.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=dYRfMWWCtp92fBgRPsQBMg==&mp=xI6rAeQkygTAn3Z625IGLg==,Oi Sablon,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Sablon Dan Stempel,Sablon Dan Stempel,Kalimantan timur,"Tunan Waru Ppu RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,9.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Sedang,65.00,60.00,0,5.00,18.60,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=l5fqws/f0a54OYgMloxguA==&mp=xI6rAeQkygTAn3Z625IGLg==,Isi Ulang Mutiara,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Isi Ulang Air Minum,Air Galon,Bali,"Dr Soetomo No 8 RT/RW  8/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,24.64,30.00,0,1.00,4.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=M8qqdTHSxh/fXy3g4m7EQg==&mp=xI6rAeQkygTAn3Z625IGLg==,Jajanan Nyameng,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Jajanan Tradisional,Apam,Kalimantan timur,"Logvon RT/RW  13/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,1.81,10.08,0,1.00,20.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=bjR8W0WvvbNZJG6tcZkDgg==&mp=xI6rAeQkygTAn3Z625IGLg==,Cuci Rubiyah,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Buruh Cuci,Jasa Cuci Rumahan,Bali,"Tirta RT/RW  07/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Memenuhi Order Dari Distributor/Eksportir/Trader   30,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   70,00 %",Tinggi,15.21,6.30,0,5.00,11.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=kAEQ7OajG4r5CtHBCjQK/Q==&mp=xI6rAeQkygTAn3Z625IGLg==,UD Amnah,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Penjualan Sembako,Sembako,Bali,"Wiyata RT/RW  22/57 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Usaha Dagang (UD),1.0,Retail,"Memenuhi Order Dari Distributor/Eksportir/Trader   80,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   20,00 %",Sedang,57.25,30.00,0,10.00,50.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=W0ZMHPtQjBGI6FMd01naLA==&mp=xI6rAeQkygTAn3Z625IGLg==,Orchid,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Roti,Roti,Kalimantan timur,"Jl Provinsi Km 3 RT/RW  03/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,13.10,15.00,0,5.00,0.01,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0kpU6PnrWiesZzGHuIu8+g==&mp=xI6rAeQkygTAn3Z625IGLg==,Nurmila Aksesoris,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Pembuatan Aksesoris,Bros,Bali,"Strat 6 RT/RW  10/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %",Tinggi,37.20,6.50,0,5.00,35.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=8wM4ROekrwABNSV8Y7DGAQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Hadijah Catring,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Catring,Catring,Kalimantan timur,"Prov RT/RW  5/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %",Sedang,74.05,80.00,0,5.00,50.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=j/USxDHk4y6nTeiIxVueaQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Ardilla Fashion,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Tukang Jahit,Pakaian Jadi,Bali,"Ruhui Rahayu No 122 RT/RW  10/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Sedang,64.00,150.00,0,10.00,50.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=TFIMGg1QD+DHn9cGbF65+w==&mp=xI6rAeQkygTAn3Z625IGLg==,Loundry Tri,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Loundry,Pakaian Bersih,Jambi,"Jenderal Sudirman RT/RW  22/04 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BATANG HARI Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,13.30,18.00,0,7.00,7.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=gP6HQxXxc1YuM96bBfYFcg==&mp=xI6rAeQkygTAn3Z625IGLg==,Penjahit Yati,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Jahit,Kain / Pakaian Jadi,Kalimantan timur,"Provinsi Petung RT/RW  10/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,7.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Rendah,29.95,70.00,0,10.00,50.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=z/zqS88vYIo/cLkwYzZ9jg==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Kinyang Workshop,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Kerajinan Batu Akik,Batu Akik,Kepulauan bangka belitung,"Kp. Tegal Rejo  RT/RW  2/3/2020 

                                        Kelurahan SUNGAI BARU Kecamatan MENTOK Kabupaten KABUPATEN BANGKA BARAT Provinsi KEPULAUAN BANGKA BELITUNG 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Sedang,60.00,180.00,0,10.00,100.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=jF/HetbbjrwxNoRu7IIlEQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Flanetya Craft,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Produksi Aksesoris,Aksesoris Dan Sufenir,Kalimantan timur,"Senaken RT/RW  11/ 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PASER Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,9.00,9.00,0,5.00,1265.50,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=fmsIAhhadL2VJi8iwNHNrQ==&mp=Q47xnX4Fmgxfelhgew2rrQ==,Es Cream,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Es Cream,Es Cream,Bali,"Jend A. Yani RT/RW  57/ 

                                        Kelurahan GUNUNG SARI ILIR Kecamatan BALIKPAPAN TENGAH Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,65.26,16.50,0,10.00,30.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=xOm7YrHM6At9hfDY2/X11A==&mp=xI6rAeQkygTAn3Z625IGLg==,Penjahit Dewi,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Menjahit,Baju / Seragam,Bali,"Jl Tirta RT/RW  08/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Tinggi,9.05,8.00,0,5.00,9.50,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=rsLKsZuFp5Uy6ikjaNRvhA==&mp=xI6rAeQkygTAn3Z625IGLg==,Chania Tailor,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Penjahit,Jasa Menjahit,Jambi,"Serka Normalik RT/RW  20/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA JAMBI Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,84.00,24.00,0,10.00,80.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=HpHiYp3O4ZB6fxLK4/iMHw==&mp=xI6rAeQkygTAn3Z625IGLg==,Pembuatan Es Batu,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Pembuatan Es Batu,Es Batu,Bali,"Asrama Brimob  RT/RW  14/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %",Sedang,39.40,144.00,0,5.00,30.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=57zZDGPxeo8KPckLhsVWag==&mp=xI6rAeQkygTAn3Z625IGLg==,R Qweena,Jasa Perorangan Yg Melayani RT & Keg Yg Menghasilkan Brg & Jasa Oleh RT Yg Digunakan Sendiri Utk Memenuhi Kebutuhan,Rajutan Souvenir,"Tas, Dompet, Dll",Bali,"Martadinata Gang Kinibalu No 45 RT/RW  26/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,11.51,6.00,0,5.00,350.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=fbbxzbFfM/hqF0vQcbbETQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Kos Yuslih,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Kos,Sewa Kamar,Bali,"Angkara No 55 RT/RW  48/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,351.00,45.00,0,5.00,0.00,4.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=tkXjvqc0J1cpt3FcqWQjZw==&mp=fOhzApotY5QnAtxxXvjAfA==,RUMAH KONTRAKAN,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",RUMAH SEWA,RUMAH SEWA,Aceh,"WARIJI - BLANG KOLAK 1 RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,1200.00,14000.00,5,10.00,10.00,4.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Sh0bQ9pGqXlI1yinfi7xnw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Rental Dandy Disc,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Rental & Jual Kaset DVD,Rental & Jual Kaset DVD,Sumatera selatan,"Jl. Dr. Soetomo RT/RW  40575 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN OGAN KOMERING ULU Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -",Perorangan,1.0,-,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",-,274.70,25.00,15,10.00,250.00,5.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=v4/7lM6HUKBw9tCWXY2w9Q==&mp=5JdvraNzQnzSzI+hC9alEQ==,CV Dimas Pratama Jaya,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Ekspedisi,Ekspedisi,Bali,"Gunung Rejo No. 12 RT/RW  10/ 

                                        Kelurahan GUNUNG SARI ULU Kecamatan BALIKPAPAN TENGAH Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",CV,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   90,00 %",Tinggi,380.20,288.00,0,3.75,311.35,4.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=9/lAvK+azkPXHdZChPBCyQ==&mp=xI6rAeQkygTAn3Z625IGLg==,CV Rouli Jaya Mandiri Tour & Travel,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Penjualan Tiket,Tiket,Bali,"Tiga No 5 RT/RW  30/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",CV,3.0,Retail,"Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %",Tinggi,18.50,24.00,0,3.00,500.00,10.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0+l5bjE5bwnFhaJ12+l+Fw==&mp=fOhzApotY5QnAtxxXvjAfA==,PAUZI AGEN,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",AGEN KENDARAAN,JASA AGEN KENDARAAN,Aceh,"KE TANAH ABU RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,5500.00,68000.00,0,10.00,40.00,4.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=HBsyT9FAM7k5MIcvSzPilQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Dewa Rental Playstation,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Rental Playstation,Playstation,Papua barat,"Cilliwung Sanggeng RT/RW  1/6/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : 85254574029 Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,660.00,48.00,20,0.00,24.00,5.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=ahr7SqmtfGtG4t96E+BmbQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Salshafa Collection,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Penyewaan Pakaian Adat,Pakaian Adat,Bali,"SMU 4  RT. 103 RT/RW  -/- 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   60,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   40,00 %",Sedang,299.00,6.25,20,7.00,18.00,5.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=+6kRmD/IV86LxhwR3dBHhg==&mp=5JdvraNzQnzSzI+hC9alEQ==,Widya Collection,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Sewa Baju,Sewa Baju,Bali,"Gunung Belah No. 30 RT/RW  17/ 

                                        Kelurahan GUNUNG SARI ULU Kecamatan BALIKPAPAN TENGAH Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail dan Distributor,"Memenuhi Order Dari Distributor/Eksportir/Trader   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Tinggi,295.50,310.00,0,5.00,200.00,4.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=eQnVAGq6njrT2cFHD40qnw==&mp=fOhzApotY5QnAtxxXvjAfA==,Sewa Tenda Mugi Lestari,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Jasa Sewa Tenda,Sewa Tenda,Jawa tengah,"Gerejo No.527 RT/RW  3/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN CILACAP Provinsi JAWA TENGAH 

                                        Telp : 85291087655 Fax : -",Perorangan,5.0,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,205.00,42.00,5,5.00,30.00,4.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Xk8x5hGXUtCi9fHxTm1BuA==&mp=5JdvraNzQnzSzI+hC9alEQ==,Kontrakan Rifqi,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",Kontrakan,Kontrak Rumah,Bali,"Prapatan No. 65 RT/RW  38/ 

                                        Kelurahan PRAPATAN Kecamatan BALIKPAPAN KOTA Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Tinggi,225.00,18.00,0,10.00,200.00,6.0
https://www.bi.go.id/bisaid/bisaid/Detail?pm=fN7+cQv1Ii9/a+l7rWQoJg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,KOS KOSAN IBU DIAN,"Persewaan Dan Sewa Guna Usaha Tanpa Hak Opsi, Ketenagakerjaan, Agen Perjalanan Dan Penunjang Usaha Lainnya",TEMPAT KOST,USAHA KOST KOSAN,Maluku,"SANGAJI UTARA RT/RW  5/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KOTA TERNATE Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,400.00,48.00,25,0.00,357.00,7.0
